"time","n1","n2","weight",,,,
"t_5","30","33","1.1062177E-5",,,,
"t_5","30","05","1.3078031E-5",,,,
"t_5","13","29","1.6505728E-5",,,,
"t_5","36","22","1.3765761E-5",,,,
"t_5","17","27","1.3069896E-5",,,,
"t_5","09","32","2.0869085E-5",,,,
"t_5","33","19","1.7722663E-5",,,,
"t_5","31","16","1.6495494E-5",,,,
"t_5","12","36","1.8174489E-5",,,,
"t_5","36","29","1.499908E-5",,,,
"t_5","21","18","1.2363398E-5",,,,
"t_5","26","19","1.6209251E-5",,,,
"t_5","34","11","1.6781887E-5",,,,
"t_5","18","23","1.4772414E-5",,,,
"t_5","06","22","1.2367388E-5",,,,
"t_5","34","06","1.7337641E-5",,,,
"t_5","37","24","1.5741427E-5",,,,
"t_5","13","19","1.4979125E-5",,,,
"t_5","06","32","1.5608974E-5",,,,
"t_5","05","38","1.6497912E-5",,,,
"t_5","36","15","1.4658861E-5",,,,
"t_5","28","26","1.5071154E-5",,,,
"t_5","19","21","1.1680289E-5",,,,
"t_5","36","11","1.4311251E-5",,,,
"t_5","30","25","1.6728605E-5",,,,
"t_5","34","21","1.660928E-5",,,,
"t_5","19","32","1.737974E-5",,,,
"t_5","23","06","1.8564702E-5",,,,
"t_5","26","07","1.2354507E-5",,,,
"t_5","07","14","1.2005366E-5",,,,
"t_5","39","12","1.7218365E-5",,,,
"t_5","16","21","1.1408763E-5",,,,
"t_5","29","40","1.2555418E-5",,,,
"t_5","31","29","1.6480935E-5",,,,
"t_5","36","06","1.5224292E-5",,,,
"t_5","13","12","1.22559195E-5",,,,
"t_5","10","07","1.7944656E-5",,,,
"t_5","21","21","0.13129303",,,,
"t_5","21","24","1.2009783E-5",,,,
"t_5","40","17","1.4913512E-5",,,,
"t_5","03","19","1.4222513E-5",,,,
"t_5","13","22","1.6436863E-5",,,,
"t_5","32","17","1.920967E-5",,,,
"t_5","18","26","1.7939567E-5",,,,
"t_5","15","03","1.4057342E-5",,,,
"t_5","13","39","1.504665E-5",,,,
"t_5","17","05","1.5561134E-5",,,,
"t_5","34","25","1.889034E-5",,,,
"t_5","27","25","1.5132468E-5",,,,
"t_5","30","19","1.363227E-5",,,,
"t_5","19","10","1.7132972E-5",,,,
"t_5","36","36","0.07224972",,,,
"t_5","23","27","1.4796959E-5",,,,
"t_5","33","38","1.685322E-5",,,,
"t_5","35","14","1.3292306E-5",,,,
"t_5","32","36","1.6429702E-5",,,,
"t_5","18","21","1.2363398E-5",,,,
"t_5","38","07","1.32825E-5",,,,
"t_5","37","08","1.3826353E-5",,,,
"t_5","30","39","1.3723811E-5",,,,
"t_5","03","28","1.759221E-5",,,,
"t_5","30","27","1.42267045E-5",,,,
"t_5","38","16","1.5372683E-5",,,,
"t_5","03","09","1.4147538E-5",,,,
"t_5","36","02","1.6099917E-5",,,,
"t_5","02","07","1.4087737E-5",,,,
"t_5","12","25","1.6452854E-5",,,,
"t_5","06","36","1.5224292E-5",,,,
"t_5","16","09","1.41677265E-5",,,,
"t_5","05","03","1.4117239E-5",,,,
"t_5","26","23","1.3271585E-5",,,,
"t_5","36","10","1.682699E-5",,,,
"t_5","07","24","1.42037925E-5",,,,
"t_5","14","01","1.638092E-5",,,,
"t_5","37","15","1.3628498E-5",,,,
"t_5","13","34","1.535905E-5",,,,
"t_5","05","07","1.052937E-5",,,,
"t_5","27","26","1.1531969E-5",,,,
"t_5","24","01","1.5416188E-5",,,,
"t_5","14","30","1.5906031E-5",,,,
"t_5","06","09","1.6734128E-5",,,,
"t_5","38","31","1.3232758E-5",,,,
"t_5","22","03","1.5778607E-5",,,,
"t_5","35","40","1.4508622E-5",,,,
"t_5","22","15","1.4448737E-5",,,,
"t_5","19","11","1.2605807E-5",,,,
"t_5","38","22","1.4158414E-5",,,,
"t_5","04","03","1.3135972E-5",,,,
"t_5","28","30","1.6105068E-5",,,,
"t_5","06","06","0.07261881",,,,
"t_5","20","40","1.4149616E-5",,,,
"t_5","10","30","1.579661E-5",,,,
"t_5","05","33","1.4458253E-5",,,,
"t_5","31","03","1.5560676E-5",,,,
"t_5","15","20","1.6553635E-5",,,,
"t_5","03","27","1.3161575E-5",,,,
"t_5","06","33","1.4973094E-5",,,,
"t_5","30","17","1.1985776E-5",,,,
"t_5","36","21","1.30644175E-5",,,,
"t_5","17","32","1.920967E-5",,,,
"t_5","23","26","1.3271585E-5",,,,
"t_5","05","22","1.102509E-5",,,,
"t_5","08","36","1.732552E-5",,,,
"t_5","31","24","1.4327635E-5",,,,
"t_5","28","12","1.4742905E-5",,,,
"t_5","02","06","1.1057123E-5",,,,
"t_5","08","06","1.1133362E-5",,,,
"t_5","23","31","1.5824604E-5",,,,
"t_5","27","30","1.42267045E-5",,,,
"t_5","25","28","1.4824233E-5",,,,
"t_5","26","16","1.1308788E-5",,,,
"t_5","29","31","1.6480935E-5",,,,
"t_5","03","15","1.4057342E-5",,,,
"t_5","33","27","2.088727E-5",,,,
"t_5","23","12","1.7126968E-5",,,,
"t_5","36","30","1.4386055E-5",,,,
"t_5","05","21","1.5294178E-5",,,,
"t_5","35","32","1.7486183E-5",,,,
"t_5","22","10","1.6146143E-5",,,,
"t_5","36","31","1.3406532E-5",,,,
"t_5","38","39","1.5419413E-5",,,,
"t_5","37","16","1.2178399E-5",,,,
"t_5","23","36","1.5655696E-5",,,,
"t_5","34","36","1.3951169E-5",,,,
"t_5","03","01","1.3716861E-5",,,,
"t_5","08","26","1.6578779E-5",,,,
"t_5","24","23","1.5413165E-5",,,,
"t_5","30","28","1.6105068E-5",,,,
"t_5","36","39","1.7002432E-5",,,,
"t_5","04","19","1.6282705E-5",,,,
"t_5","15","02","1.376318E-5",,,,
"t_5","34","28","1.6533968E-5",,,,
"t_5","36","25","1.4304165E-5",,,,
"t_5","17","25","1.3625713E-5",,,,
"t_5","40","25","1.06067455E-5",,,,
"t_5","02","20","1.4679921E-5",,,,
"t_5","14","31","1.7022872E-5",,,,
"t_5","05","30","1.3078031E-5",,,,
"t_5","09","31","1.981308E-5",,,,
"t_5","38","34","1.3563973E-5",,,,
"t_5","28","38","1.3327413E-5",,,,
"t_5","36","34","1.3951169E-5",,,,
"t_5","04","13","1.3011342E-5",,,,
"t_5","36","32","1.6429702E-5",,,,
"t_5","25","26","1.4601151E-5",,,,
"t_5","10","09","1.2073205E-5",,,,
"t_5","40","38","1.3000849E-5",,,,
"t_5","20","32","1.9455607E-5",,,,
"t_5","08","05","1.1731659E-5",,,,
"t_5","22","05","1.102509E-5",,,,
"t_5","08","09","1.2992712E-5",,,,
"t_5","40","10","1.5897775E-5",,,,
"t_5","17","11","1.1972965E-5",,,,
"t_5","11","29","1.3319378E-5",,,,
"t_5","16","14","9.146223E-6",,,,
"t_5","26","04","1.1736103E-5",,,,
"t_5","37","29","1.2071091E-5",,,,
"t_5","28","01","1.4735585E-5",,,,
"t_5","39","06","1.2587712E-5",,,,
"t_5","05","23","1.5338173E-5",,,,
"t_5","05","32","1.5810181E-5",,,,
"t_5","31","20","1.3600333E-5",,,,
"t_5","16","23","1.3773363E-5",,,,
"t_5","28","02","1.4835513E-5",,,,
"t_5","23","09","1.4155596E-5",,,,
"t_5","16","31","1.6495494E-5",,,,
"t_5","25","15","2.1304242E-5",,,,
"t_5","03","26","1.5013973E-5",,,,
"t_5","09","06","1.6734128E-5",,,,
"t_5","25","08","1.2863288E-5",,,,
"t_5","01","08","1.5125054E-5",,,,
"t_5","06","11","1.3326723E-5",,,,
"t_5","37","03","1.1105307E-5",,,,
"t_5","11","20","1.4530759E-5",,,,
"t_5","03","35","1.6253704E-5",,,,
"t_5","14","11","1.6787273E-5",,,,
"t_5","32","12","1.5277472E-5",,,,
"t_5","36","16","1.3216684E-5",,,,
"t_5","25","22","2.0324514E-5",,,,
"t_5","39","18","1.2747073E-5",,,,
"t_5","13","25","1.5909425E-5",,,,
"t_5","01","07","1.4059697E-5",,,,
"t_5","01","39","1.4131072E-5",,,,
"t_5","11","16","1.3370284E-5",,,,
"t_5","19","12","1.33756475E-5",,,,
"t_5","25","39","1.674647E-5",,,,
"t_5","16","16","0.03849305",,,,
"t_5","34","24","1.49952175E-5",,,,
"t_5","12","21","1.4465362E-5",,,,
"t_5","39","08","1.4520079E-5",,,,
"t_5","31","17","1.9843093E-5",,,,
"t_5","17","03","1.2250632E-5",,,,
"t_5","19","33","1.7722663E-5",,,,
"t_5","34","37","1.8224064E-5",,,,
"t_5","01","12","1.2824177E-5",,,,
"t_5","37","23","1.2993474E-5",,,,
"t_5","21","31","1.2314468E-5",,,,
"t_5","30","23","1.46428465E-5",,,,
"t_5","39","07","1.2504417E-5",,,,
"t_5","14","12","1.45294725E-5",,,,
"t_5","19","23","1.4936895E-5",,,,
"t_5","17","20","1.837828E-5",,,,
"t_5","11","37","1.4788985E-5",,,,
"t_5","27","12","1.3017049E-5",,,,
"t_5","08","03","1.5228199E-5",,,,
"t_5","02","25","1.4904208E-5",,,,
"t_5","38","21","1.5003791E-5",,,,
"t_5","14","36","1.2484825E-5",,,,
"t_5","38","40","1.3000849E-5",,,,
"t_5","01","30","1.362193E-5",,,,
"t_5","29","04","1.4079821E-5",,,,
"t_5","37","18","1.2251337E-5",,,,
"t_5","39","24","1.3850234E-5",,,,
"t_5","12","38","1.2862122E-5",,,,
"t_5","35","33","1.9176558E-5",,,,
"t_5","06","03","1.4412906E-5",,,,
"t_5","38","38","0.055308856",,,,
"t_5","02","37","1.2210841E-5",,,,
"t_5","28","09","1.4477326E-5",,,,
"t_5","05","08","1.1731659E-5",,,,
"t_5","37","22","1.3531223E-5",,,,
"t_5","20","26","1.2646095E-5",,,,
"t_5","24","38","1.1357072E-5",,,,
"t_5","06","35","1.5747946E-5",,,,
"t_5","06","02","1.1057123E-5",,,,
"t_5","30","32","1.7107144E-5",,,,
"t_5","01","27","1.7175214E-5",,,,
"t_5","35","29","9.241177E-6",,,,
"t_5","24","17","1.4269651E-5",,,,
"t_5","12","14","1.45294725E-5",,,,
"t_5","11","11","0.034766465",,,,
"t_5","16","34","1.0969196E-5",,,,
"t_5","01","22","1.3981371E-5",,,,
"t_5","20","13","1.2116881E-5",,,,
"t_5","21","13","1.4979954E-5",,,,
"t_5","30","12","1.5580878E-5",,,,
"t_5","10","03","1.945695E-5",,,,
"t_5","35","21","1.4806224E-5",,,,
"t_5","13","36","1.580434E-5",,,,
"t_5","18","31","1.5892094E-5",,,,
"t_5","14","05","1.3447748E-5",,,,
"t_5","09","38","1.6725155E-5",,,,
"t_5","21","27","1.1373917E-5",,,,
"t_5","26","35","1.5968226E-5",,,,
"t_5","29","21","1.1715704E-5",,,,
"t_5","02","04","1.0905639E-5",,,,
"t_5","16","38","1.5372683E-5",,,,
"t_5","06","17","1.2637688E-5",,,,
"t_5","38","37","1.439424E-5",,,,
"t_5","14","35","1.3292306E-5",,,,
"t_5","31","31","0.1316816",,,,
"t_5","11","09","1.3139847E-5",,,,
"t_5","02","26","1.3130743E-5",,,,
"t_5","20","04","1.4477242E-5",,,,
"t_5","15","32","1.5968662E-5",,,,
"t_5","23","25","1.3802893E-5",,,,
"t_5","32","13","1.8317427E-5",,,,
"t_5","17","12","1.528823E-5",,,,
"t_5","11","15","1.297946E-5",,,,
"t_5","11","04","1.0890081E-5",,,,
"t_5","34","15","1.8480261E-5",,,,
"t_5","38","27","1.3231245E-5",,,,
"t_5","07","02","1.4087737E-5",,,,
"t_5","27","28","1.6373686E-5",,,,
"t_5","19","18","1.1427548E-5",,,,
"t_5","08","38","1.37312045E-5",,,,
"t_5","02","17","1.249977E-5",,,,
"t_5","15","11","1.297946E-5",,,,
"t_5","24","16","1.5227671E-5",,,,
"t_5","09","01","1.2128584E-5",,,,
"t_5","23","08","1.3115448E-5",,,,
"t_5","07","19","1.5311622E-5",,,,
"t_5","18","18","0.055881444",,,,
"t_5","36","38","1.6957538E-5",,,,
"t_5","18","01","1.0895056E-5",,,,
"t_5","20","15","1.6553635E-5",,,,
"t_5","15","40","1.28717365E-5",,,,
"t_5","14","09","1.3509495E-5",,,,
"t_5","21","07","1.5002113E-5",,,,
"t_5","35","01","1.5998316E-5",,,,
"t_5","15","39","1.26492605E-5",,,,
"t_5","14","34","1.5041993E-5",,,,
"t_5","19","31","2.0196421E-5",,,,
"t_5","32","19","1.737974E-5",,,,
"t_5","15","25","2.1304242E-5",,,,
"t_5","25","29","1.1895456E-5",,,,
"t_5","25","34","1.889034E-5",,,,
"t_5","39","29","1.473104E-5",,,,
"t_5","14","39","1.3816635E-5",,,,
"t_5","10","35","1.6071852E-5",,,,
"t_5","27","11","1.0305112E-5",,,,
"t_5","35","34","1.9982723E-5",,,,
"t_5","31","11","1.3892048E-5",,,,
"t_5","14","26","1.2394586E-5",,,,
"t_5","30","03","1.4092753E-5",,,,
"t_5","40","36","1.691422E-5",,,,
"t_5","18","37","1.2251337E-5",,,,
"t_5","29","27","1.2562689E-5",,,,
"t_5","22","01","1.3981371E-5",,,,
"t_5","38","02","1.3820972E-5",,,,
"t_5","19","09","1.43429215E-5",,,,
"t_5","24","36","1.2771762E-5",,,,
"t_5","10","17","1.9559659E-5",,,,
"t_5","20","20","0.021876367",,,,
"t_5","06","16","1.6181957E-5",,,,
"t_5","26","09","1.6337794E-5",,,,
"t_5","18","24","1.3880337E-5",,,,
"t_5","30","20","1.3992215E-5",,,,
"t_5","35","35","0.035861656",,,,
"t_5","05","09","1.2226722E-5",,,,
"t_5","35","31","1.353651E-5",,,,
"t_5","16","18","1.703718E-5",,,,
"t_5","05","29","1.11522E-5",,,,
"t_5","09","27","2.009486E-5",,,,
"t_5","34","30","1.7894274E-5",,,,
"t_5","29","19","1.7622211E-5",,,,
"t_5","04","34","1.5888842E-5",,,,
"t_5","12","28","1.4742905E-5",,,,
"t_5","34","16","1.0969196E-5",,,,
"t_5","19","40","1.4060247E-5",,,,
"t_5","30","37","1.474832E-5",,,,
"t_5","23","29","1.8104378E-5",,,,
"t_5","04","22","1.3751269E-5",,,,
"t_5","21","04","1.0881196E-5",,,,
"t_5","05","40","1.40648E-5",,,,
"t_5","28","21","1.2933386E-5",,,,
"t_5","06","19","1.4117207E-5",,,,
"t_5","27","07","1.30308545E-5",,,,
"t_5","25","30","1.6728605E-5",,,,
"t_5","11","05","1.2360048E-5",,,,
"t_5","30","02","1.0873853E-5",,,,
"t_5","11","13","1.3037424E-5",,,,
"t_5","11","10","1.6060938E-5",,,,
"t_5","08","32","1.3484691E-5",,,,
"t_5","22","28","1.1733037E-5",,,,
"t_5","15","07","1.3470214E-5",,,,
"t_5","10","14","1.6535527E-5",,,,
"t_5","12","20","1.774263E-5",,,,
"t_5","32","31","1.95095E-5",,,,
"t_5","03","37","1.1105307E-5",,,,
"t_5","08","21","1.1001389E-5",,,,
"t_5","03","33","1.2761992E-5",,,,
"t_5","16","08","1.39089825E-5",,,,
"t_5","09","30","1.6847554E-5",,,,
"t_5","35","13","1.3260107E-5",,,,
"t_5","31","33","1.822851E-5",,,,
"t_5","39","26","1.4290469E-5",,,,
"t_5","22","38","1.4158414E-5",,,,
"t_5","12","23","1.7126968E-5",,,,
"t_5","12","39","1.7218365E-5",,,,
"t_5","40","28","1.836491E-5",,,,
"t_5","24","28","1.5876867E-5",,,,
"t_5","27","02","1.2416601E-5",,,,
"t_5","09","34","1.3064153E-5",,,,
"t_5","11","30","1.1768396E-5",,,,
"t_5","39","17","2.0747744E-5",,,,
"t_5","15","14","1.2667937E-5",,,,
"t_5","27","01","1.7175214E-5",,,,
"t_5","39","20","1.5266593E-5",,,,
"t_5","27","13","1.8340052E-5",,,,
"t_5","27","27","0.038944673",,,,
"t_5","09","16","1.41677265E-5",,,,
"t_5","12","27","1.3017049E-5",,,,
"t_5","28","28","0.07434672",,,,
"t_6","31","05","1.5792215E-5",,,,
"t_6","35","08","1.947911E-5",,,,
"t_6","18","38","1.7750803E-5",,,,
"t_6","23","33","1.6016551E-5",,,,
"t_6","33","24","1.4004647E-5",,,,
"t_6","09","24","1.9202957E-5",,,,
"t_6","24","25","1.3753227E-5",,,,
"t_6","40","06","1.8813396E-5",,,,
"t_6","30","06","1.82167E-5",,,,
"t_6","33","35","2.5716936E-5",,,,
"t_6","40","10","2.4625657E-5",,,,
"t_6","12","18","1.7887829E-5",,,,
"t_6","01","38","1.7645325E-5",,,,
"t_6","28","26","1.6022208E-5",,,,
"t_6","31","10","3.3981807E-5",,,,
"t_6","14","28","1.7484379E-5",,,,
"t_6","26","34","1.3616481E-5",,,,
"t_6","02","31","1.6631479E-5",,,,
"t_6","35","18","2.1490518E-5",,,,
"t_6","19","03","1.37977295E-5",,,,
"t_6","09","09","0.039387446",,,,
"t_6","26","06","1.4883169E-5",,,,
"t_6","28","21","1.7566861E-5",,,,
"t_6","38","13","1.4835936E-5",,,,
"t_6","15","32","2.3613507E-5",,,,
"t_6","08","07","1.1573571E-5",,,,
"t_6","10","23","2.3851931E-5",,,,
"t_6","21","23","1.580837E-5",,,,
"t_6","34","05","2.5752082E-5",,,,
"t_6","29","34","2.2298182E-5",,,,
"t_6","15","35","2.6740503E-5",,,,
"t_6","40","19","1.5022642E-5",,,,
"t_6","11","34","1.6587392E-5",,,,
"t_6","16","17","2.9535451E-5",,,,
"t_6","37","04","2.0346697E-5",,,,
"t_6","22","38","1.8021728E-5",,,,
"t_6","16","28","1.502008E-5",,,,
"t_6","38","33","1.594536E-5",,,,
"t_6","01","23","1.4576093E-5",,,,
"t_6","14","19","1.7180124E-5",,,,
"t_6","28","02","1.4612415E-5",,,,
"t_6","23","37","1.7751318E-5",,,,
"t_6","12","23","1.8657753E-5",,,,
"t_6","27","14","1.5302938E-5",,,,
"t_6","19","21","2.041057E-5",,,,
"t_6","12","10","2.1481716E-5",,,,
"t_6","21","26","1.2125752E-5",,,,
"t_6","09","39","2.0156798E-5",,,,
"t_6","30","11","1.4716965E-5",,,,
"t_6","38","28","1.1591114E-5",,,,
"t_6","22","26","1.943941E-5",,,,
"t_6","21","17","1.6566268E-5",,,,
"t_6","11","26","1.3761171E-5",,,,
"t_6","03","36","1.3601623E-5",,,,
"t_6","02","07","1.4652159E-5",,,,
"t_6","11","07","1.5040176E-5",,,,
"t_6","22","15","1.6803831E-5",,,,
"t_6","09","20","2.114261E-5",,,,
"t_6","27","02","1.736787E-5",,,,
"t_6","20","26","1.6525362E-5",,,,
"t_6","18","01","9.978678E-6",,,,
"t_6","06","34","1.9716175E-5",,,,
"t_6","23","38","2.008919E-5",,,,
"t_6","36","04","1.8642397E-5",,,,
"t_6","33","19","2.2417595E-5",,,,
"t_6","40","33","1.6354837E-5",,,,
"t_6","17","02","2.288841E-5",,,,
"t_6","09","05","1.3032268E-5",,,,
"t_6","20","13","2.9379646E-5",,,,
"t_6","19","02","1.3916587E-5",,,,
"t_6","29","12","1.9049001E-5",,,,
"t_6","20","22","1.8672139E-5",,,,
"t_6","17","29","2.2766248E-5",,,,
"t_6","01","06","1.7787486E-5",,,,
"t_6","35","30","1.9513653E-5",,,,
"t_6","18","24","1.3247766E-5",,,,
"t_6","17","19","2.5519377E-5",,,,
"t_6","36","37","1.4970249E-5",,,,
"t_6","10","13","2.7477141E-5",,,,
"t_6","09","38","1.4643164E-5",,,,
"t_6","04","03","1.3431909E-5",,,,
"t_6","26","01","1.4106867E-5",,,,
"t_6","34","21","2.254189E-5",,,,
"t_6","16","10","2.3172437E-5",,,,
"t_6","29","08","1.8847926E-5",,,,
"t_6","28","20","1.456261E-5",,,,
"t_6","27","33","2.8661834E-5",,,,
"t_6","25","19","1.954402E-5",,,,
"t_6","14","24","1.5493284E-5",,,,
"t_6","11","33","1.5066091E-5",,,,
"t_6","22","28","2.2555252E-5",,,,
"t_6","38","06","1.6093083E-5",,,,
"t_6","30","14","1.1779551E-5",,,,
"t_6","08","14","1.6156968E-5",,,,
"t_6","04","38","1.6975533E-5",,,,
"t_6","33","11","1.5066091E-5",,,,
"t_6","27","35","1.7564616E-5",,,,
"t_6","26","10","1.6740409E-5",,,,
"t_6","34","27","1.885541E-5",,,,
"t_6","27","19","2.3402614E-5",,,,
"t_6","13","27","2.2656495E-5",,,,
"t_6","16","25","1.8199846E-5",,,,
"t_6","34","09","2.5639298E-5",,,,
"t_6","40","02","1.7687295E-5",,,,
"t_6","26","19","1.951638E-5",,,,
"t_6","06","06","0.06880155",,,,
"t_6","37","15","1.6069765E-5",,,,
"t_6","25","10","1.6740127E-5",,,,
"t_6","34","35","3.1447435E-5",,,,
"t_6","08","03","1.2211318E-5",,,,
"t_6","33","40","1.6354837E-5",,,,
"t_6","29","02","1.438421E-5",,,,
"t_6","26","13","1.5318428E-5",,,,
"t_6","14","20","1.612798E-5",,,,
"t_6","06","16","1.8284712E-5",,,,
"t_6","09","36","1.6044318E-5",,,,
"t_6","25","28","1.3894497E-5",,,,
"t_6","37","03","1.6181551E-5",,,,
"t_6","13","32","2.9326724E-5",,,,
"t_6","35","36","2.8358172E-5",,,,
"t_6","14","32","2.2284099E-5",,,,
"t_6","07","20","1.8787014E-5",,,,
"t_6","40","07","1.5121681E-5",,,,
"t_6","27","04","1.8828163E-5",,,,
"t_6","18","09","2.7730413E-5",,,,
"t_6","37","19","2.0602873E-5",,,,
"t_6","32","01","2.0305713E-5",,,,
"t_6","35","20","2.7523332E-5",,,,
"t_6","17","37","1.9395946E-5",,,,
"t_6","02","18","1.6312948E-5",,,,
"t_6","07","29","1.8450304E-5",,,,
"t_6","12","12","0.09459302",,,,
"t_6","32","36","2.4487992E-5",,,,
"t_6","03","40","1.5735131E-5",,,,
"t_6","26","38","1.3358276E-5",,,,
"t_6","15","14","1.6381442E-5",,,,
"t_6","17","16","2.9535451E-5",,,,
"t_6","31","21","1.5005648E-5",,,,
"t_6","37","37","0.12513755",,,,
"t_6","01","04","1.4943425E-5",,,,
"t_6","22","37","1.8564047E-5",,,,
"t_6","20","36","2.1498417E-5",,,,
"t_6","24","12","1.7358754E-5",,,,
"t_6","37","10","1.9400912E-5",,,,
"t_6","17","03","1.7185415E-5",,,,
"t_6","24","07","1.5323456E-5",,,,
"t_6","16","04","1.3506894E-5",,,,
"t_6","04","36","1.8642397E-5",,,,
"t_6","02","14","1.348722E-5",,,,
"t_6","32","02","2.5569441E-5",,,,
"t_6","17","15","2.165589E-5",,,,
"t_6","39","03","1.7718776E-5",,,,
"t_6","24","10","1.9852678E-5",,,,
"t_6","19","23","2.0397925E-5",,,,
"t_6","30","28","1.6519518E-5",,,,
"t_6","15","06","1.3676987E-5",,,,
"t_6","11","17","1.574366E-5",,,,
"t_6","16","34","2.527146E-5",,,,
"t_6","29","15","1.7561888E-5",,,,
"t_6","33","04","1.7497E-5",,,,
"t_6","24","31","1.9107581E-5",,,,
"t_6","36","06","1.4489902E-5",,,,
"t_6","39","34","2.127515E-5",,,,
"t_6","19","27","2.3402614E-5",,,,
"t_6","35","28","1.764857E-5",,,,
"t_6","06","31","1.7713008E-5",,,,
"t_6","09","13","2.4116782E-5",,,,
"t_6","21","04","1.5676707E-5",,,,
"t_6","15","09","2.6030895E-5",,,,
"t_6","37","09","1.830614E-5",,,,
"t_6","03","13","1.7909031E-5",,,,
"t_6","20","23","1.7536946E-5",,,,
"t_6","36","02","1.6453223E-5",,,,
"t_6","01","30","1.7413942E-5",,,,
"t_6","17","22","1.4591019E-5",,,,
"t_6","23","04","1.9829411E-5",,,,
"t_6","25","17","2.6653794E-5",,,,
"t_6","09","22","2.0971449E-5",,,,
"t_6","14","13","1.6790369E-5",,,,
"t_6","11","28","1.7397688E-5",,,,
"t_6","10","40","2.4625657E-5",,,,
"t_6","07","07","0.06778404",,,,
"t_6","25","16","1.8199846E-5",,,,
"t_6","14","36","2.0015925E-5",,,,
"t_6","32","15","2.3613507E-5",,,,
"t_6","30","38","1.4387959E-5",,,,
"t_6","36","31","2.1363268E-5",,,,
"t_6","14","09","1.3400018E-5",,,,
"t_6","13","39","1.8428924E-5",,,,
"t_6","05","26","1.8295033E-5",,,,
"t_6","03","14","1.4764795E-5",,,,
"t_6","09","16","1.9238974E-5",,,,
"t_6","17","40","2.8382465E-5",,,,
"t_6","18","36","1.8622457E-5",,,,
"t_6","19","10","2.1814281E-5",,,,
"t_6","31","14","1.6588832E-5",,,,
"t_6","25","13","1.551528E-5",,,,
"t_6","05","06","1.3830712E-5",,,,
"t_6","04","10","2.305759E-5",,,,
"t_6","36","23","2.1087584E-5",,,,
"t_6","10","34","2.3693285E-5",,,,
"t_6","26","11","1.3761171E-5",,,,
"t_6","40","32","2.739382E-5",,,,
"t_6","13","21","1.963171E-5",,,,
"t_6","25","11","1.0767654E-5",,,,
"t_6","39","10","2.0335821E-5",,,,
"t_6","34","10","2.3693285E-5",,,,
"t_6","37","02","1.6674177E-5",,,,
"t_6","31","04","2.2084501E-5",,,,
"t_6","03","20","1.6945864E-5",,,,
"t_6","23","02","1.7002134E-5",,,,
"t_6","06","35","2.1539276E-5",,,,
"t_6","37","26","1.7477947E-5",,,,
"t_6","06","17","1.924705E-5",,,,
"t_6","30","37","1.6210804E-5",,,,
"t_6","22","24","1.5464306E-5",,,,
"t_6","35","21","1.8442059E-5",,,,
"t_6","22","11","1.7275048E-5",,,,
"t_6","11","08","1.5910422E-5",,,,
"t_6","08","16","1.7890217E-5",,,,
"t_6","23","35","2.5049036E-5",,,,
"t_6","01","05","1.08580225E-5",,,,
"t_6","29","26","1.6360696E-5",,,,
"t_6","12","36","1.8139313E-5",,,,
"t_6","10","12","2.1481716E-5",,,,
"t_6","05","37","1.5643423E-5",,,,
"t_6","05","29","1.568178E-5",,,,
"t_6","32","09","2.4785215E-5",,,,
"t_6","30","12","1.591852E-5",,,,
"t_6","31","31","0.11829074",,,,
"t_6","22","20","1.8672139E-5",,,,
"t_6","34","24","1.6532204E-5",,,,
"t_6","07","36","1.3219452E-5",,,,
"t_6","24","26","2.0865626E-5",,,,
"t_6","28","28","0.06821062",,,,
"t_6","30","23","2.2308475E-5",,,,
"t_6","19","01","1.7694392E-5",,,,
"t_6","04","26","1.4514146E-5",,,,
"t_6","10","04","2.305759E-5",,,,
"t_6","20","16","1.7086992E-5",,,,
"t_6","05","30","1.8807501E-5",,,,
"t_6","19","08","2.10404E-5",,,,
"t_6","40","14","1.51512895E-5",,,,
"t_6","19","06","1.7783132E-5",,,,
"t_6","26","16","1.4654646E-5",,,,
"t_6","03","08","1.2211318E-5",,,,
"t_6","22","25","1.4852678E-5",,,,
"t_6","11","39","2.1779419E-5",,,,
"t_6","14","21","1.1967615E-5",,,,
"t_6","23","22","2.2225973E-5",,,,
"t_6","40","27","2.024218E-5",,,,
"t_6","03","18","1.8280249E-5",,,,
"t_6","25","20","2.0223093E-5",,,,
"t_6","34","18","1.6800974E-5",,,,
"t_6","38","11","1.52891E-5",,,,
"t_6","36","15","2.119563E-5",,,,
"t_6","03","17","1.7185415E-5",,,,
"t_6","27","31","2.178265E-5",,,,
"t_6","23","17","2.2830685E-5",,,,
"t_6","30","36","1.4563328E-5",,,,
"t_6","24","19","1.3719809E-5",,,,
"t_6","36","21","1.5814287E-5",,,,
"t_6","05","02","1.6245242E-5",,,,
"t_6","34","29","2.2298182E-5",,,,
"t_6","31","18","2.0319532E-5",,,,
"t_6","01","18","9.978678E-6",,,,
"t_6","29","37","1.8621648E-5",,,,
"t_6","07","11","1.5040176E-5",,,,
"t_6","11","14","1.6053453E-5",,,,
"t_6","37","18","1.6331249E-5",,,,
"t_6","11","16","2.019005E-5",,,,
"t_6","11","29","1.5386615E-5",,,,
"t_6","17","11","1.574366E-5",,,,
"t_6","33","27","2.8661834E-5",,,,
"t_6","28","31","2.1998098E-5",,,,
"t_6","33","08","1.9865352E-5",,,,
"t_6","27","10","2.5292455E-5",,,,
"t_6","19","16","1.7775952E-5",,,,
